Segment,EDA Values
102,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
103,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
104,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
105,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
106,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
107,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713]"
108,"[0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885]"
109,"[0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
110,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
111,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885]"
