LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1713793812.967633,315405.000,49270,3,PI,1,100,145437
1713793813.007634,315445.000,49270,3,PI,1,100,145428
1713793813.047634,315485.000,49287,2,PI,1,100,145450
1713793813.087635,315525.000,49287,2,PI,1,100,145451
1713793813.127635,315565.000,49303,3,PI,1,100,145443
1713793813.167636,315605.000,49303,3,PI,1,100,145435
1713793813.207637,315645.000,49303,3,PI,1,100,145429
1713793813.247637,315685.000,49320,3,PI,1,100,145421
1713793813.287638,315725.000,49320,3,PI,1,100,145395
1713793813.327638,315765.000,49320,3,PI,1,100,145384
1713793813.367639,315805.000,49336,3,PI,1,100,145390
1713793813.407640,315845.000,49336,3,PI,1,100,145373
1713793813.447640,315885.000,49336,3,PI,1,100,145385
1713793813.487641,315925.000,49352,2,PI,1,100,145384
1713793813.527642,315965.000,49352,2,PI,1,100,145351
1713793813.567642,316005.000,49369,3,PI,1,100,145348
1713793813.607643,316045.000,49369,3,PI,1,100,145333
1713793813.647643,316085.000,49369,3,PI,1,100,145286
1713793813.687644,316125.000,49386,2,PI,1,100,145260
1713793813.727644,316165.000,49386,2,PI,1,100,145250
1713793813.767645,316205.000,49402,3,PI,1,100,145244
1713793813.807646,316245.000,49402,3,PI,1,100,145237
1713793813.847646,316285.000,49402,3,PI,1,100,145254
1713793813.887647,316325.000,49418,2,PI,1,100,145249
1713793813.927647,316365.000,49418,2,PI,1,100,145232
1713793813.967648,316405.000,49436,3,PI,1,100,145225
1713793814.007648,316445.000,49436,3,PI,1,100,145229
1713793814.047649,316485.000,49436,3,PI,1,100,145224
1713793814.087650,316525.000,49453,2,PI,1,100,145228
1713793814.127650,316565.000,49453,2,PI,1,100,145217
1713793814.167651,316605.000,49469,3,PI,1,100,145220
1713793814.207652,316645.000,49469,3,PI,1,100,145220
1713793814.247652,316685.000,49469,3,PI,1,100,145218
1713793814.287653,316725.000,49485,2,PI,1,100,145248
1713793814.327653,316765.000,49485,2,PI,1,100,145268
1713793814.367654,316805.000,49507,6,PI,1,100,145283
1713793814.407655,316845.000,49507,6,PI,1,100,145308
1713793814.447655,316885.000,49507,6,PI,1,100,145304
1713793814.487656,316925.000,49507,6,PI,1,100,145291
1713793814.527656,316965.000,49507,6,PI,1,100,145290
1713793814.567657,317005.000,49507,6,PI,1,100,145291
1713793814.614157,317051.500,49524,2,PI,1,100,145287
1713793814.660658,317098.000,49524,2,PI,1,100,145274
1713793814.700659,317138.000,49539,2,PI,1,100,145286
1713793814.740659,317178.000,49539,2,PI,1,100,145265
1713793814.780660,317218.000,49557,3,PI,1,100,145278
1713793814.820661,317258.000,49557,3,PI,1,100,145296
1713793814.860661,317298.000,49557,3,PI,1,100,145294
1713793814.900662,317338.000,49575,2,PI,1,100,145275
1713793814.940662,317378.000,49575,2,PI,1,100,145280
1713793814.980663,317418.000,49591,3,PI,1,100,145283
1713793815.020663,317458.000,49591,3,PI,1,100,145297
1713793815.060664,317498.000,49591,3,PI,1,100,145283
1713793815.100665,317538.000,49606,2,PI,1,100,145286
1713793815.140665,317578.000,49606,2,PI,1,100,145292
1713793815.180666,317618.000,49622,3,PI,1,100,145295
1713793815.220667,317658.000,49622,3,PI,1,100,145292
1713793815.260667,317698.000,49622,3,PI,1,100,145287
1713793815.300668,317738.000,49640,2,PI,1,100,145281
1713793815.340668,317778.000,49640,2,PI,1,100,145289
1713793815.380669,317818.000,49656,4,PI,1,100,145297
1713793815.420670,317858.000,49656,4,PI,1,100,145300
1713793815.460670,317898.000,49656,4,PI,1,100,145303
1713793815.500671,317938.000,49656,4,PI,1,100,145298
1713793815.540671,317978.000,49673,2,PI,1,100,145292
1713793815.580672,318018.000,49673,2,PI,1,100,145292
1713793815.620672,318058.000,49688,3,PI,1,100,145298
1713793815.660673,318098.000,49688,3,PI,1,100,145288
1713793815.700674,318138.000,49688,3,PI,1,100,145272
1713793815.740674,318178.000,49705,2,PI,1,100,145284
1713793815.780675,318218.000,49705,2,PI,1,100,145302
1713793815.820675,318258.000,49721,3,PI,1,100,145323
1713793815.860676,318298.000,49721,3,PI,1,100,145317
1713793815.900676,318338.000,49721,3,PI,1,100,145336
1713793815.940677,318378.000,49739,2,PI,1,100,145321
1713793815.980678,318418.000,49739,2,PI,1,100,145322
1713793816.020678,318458.000,49754,3,PI,1,100,145323
1713793816.060679,318498.000,49754,3,PI,1,100,145317
1713793816.100680,318538.000,49754,3,PI,1,100,145286
1713793816.140680,318578.000,49770,2,PI,1,100,145292
1713793816.180681,318618.000,49770,2,PI,1,100,145283
1713793816.220681,318658.000,49787,3,PI,1,100,145258
1713793816.260682,318698.000,49787,3,PI,1,100,145271
1713793816.300683,318738.000,49787,3,PI,1,100,145283
1713793816.340683,318778.000,49804,2,PI,1,100,145290
1713793816.380684,318818.000,49804,2,PI,1,100,145289
1713793816.420684,318858.000,49821,3,PI,1,100,145287
1713793816.460685,318898.000,49821,3,PI,1,100,145282
1713793816.500685,318938.000,49821,3,PI,1,100,145268
1713793816.540686,318978.000,49838,3,PI,1,100,145286
1713793816.580687,319018.000,49838,3,PI,1,100,145303
1713793816.620687,319058.000,49838,3,PI,1,100,145298
1713793816.660688,319098.000,49854,2,PI,1,100,145294
1713793816.700688,319138.000,49854,2,PI,1,100,145304
1713793816.740689,319178.000,49871,3,PI,1,100,145303
1713793816.780690,319218.000,49871,3,PI,1,100,145311
1713793816.820690,319258.000,49871,3,PI,1,100,145293
1713793816.860691,319298.000,49887,2,PI,1,100,145284
1713793816.900692,319338.000,49887,2,PI,1,100,145271
1713793816.940692,319378.000,49903,3,PI,1,100,145276
1713793816.980693,319418.000,49903,3,PI,1,100,145265
1713793817.020693,319458.000,49903,3,PI,1,100,145270
1713793817.060694,319498.000,49919,2,PI,1,100,145269
1713793817.100694,319538.000,49919,2,PI,1,100,145264
1713793817.140695,319578.000,49936,3,PI,1,100,145272
1713793817.180696,319618.000,49936,3,PI,1,100,145253
1713793817.220696,319658.000,49936,3,PI,1,100,145262
1713793817.260697,319698.000,49953,2,PI,1,100,145258
1713793817.300697,319738.000,49953,2,PI,1,100,145264
1713793817.340698,319778.000,49968,3,PI,1,100,145272
1713793817.380698,319818.000,49968,3,PI,1,100,145257
1713793817.420699,319858.000,49968,3,PI,1,100,145249
1713793817.460700,319898.000,49984,2,PI,1,100,145273
1713793817.500700,319938.000,49984,2,PI,1,100,145292
1713793817.540701,319978.000,50002,3,PI,1,100,145277
