LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1729244939.571541,314483.000,45104,1,T1,1,100,25.404
1729244939.705541,314617.000,45126,1,T1,1,100,25.459
1729244939.838540,314750.000,45143,1,T1,1,100,25.447
1729244939.971539,314883.000,45160,1,T1,1,100,25.512
1729244940.105539,315017.000,45194,1,T1,1,100,25.576
1729244940.238538,315150.000,45210,1,T1,1,100,25.604
1729244940.371537,315283.000,45227,1,T1,1,100,25.580
1729244940.504537,315416.000,45243,1,T1,1,100,25.499
1729244940.638536,315550.000,45275,1,T1,1,100,25.500
1729244940.771536,315683.000,45292,1,T1,1,100,25.394
1729244940.904535,315816.000,45309,1,T1,1,100,25.560
1729244941.038534,315950.000,45340,1,T1,1,100,25.526
1729244941.171534,316083.000,45358,1,T1,1,100,25.440
1729244941.304533,316216.000,45374,1,T1,1,100,25.510
1729244941.438532,316350.000,45408,1,T1,1,100,25.540
1729244941.571532,316483.000,45425,1,T1,1,100,25.517
1729244941.704531,316616.000,45441,1,T1,1,100,25.507
1729244941.838531,316750.000,45473,1,T1,1,100,25.503
1729244941.971530,316883.000,45490,1,T1,1,100,25.501
1729244942.104529,317016.000,45508,1,T1,1,100,25.536
1729244942.238528,317150.000,45540,1,T1,1,100,25.657
1729244942.371528,317283.000,45557,1,T1,1,100,25.568
1729244942.504527,317416.000,45574,1,T1,1,100,25.565
1729244942.638527,317550.000,45591,1,T1,1,100,25.599
1729244942.771526,317683.000,45622,1,T1,1,100,25.507
1729244942.904525,317816.000,45639,1,T1,1,100,25.539
1729244943.038525,317950.000,45658,1,T1,1,100,25.552
1729244943.171524,318083.000,45692,1,T1,1,100,25.523
1729244943.304523,318216.000,45708,1,T1,1,100,25.581
1729244943.437523,318349.000,45725,1,T1,1,100,25.535
1729244943.571522,318483.000,45757,1,T1,1,100,25.586
1729244943.704521,318616.000,45773,1,T1,1,100,25.502
1729244943.837521,318749.000,45791,1,T1,1,100,25.501
1729244943.971520,318883.000,45822,1,T1,1,100,25.500
1729244944.104520,319016.000,45838,1,T1,1,100,25.642
1729244944.237519,319149.000,45858,1,T1,1,100,25.526
1729244944.371518,319283.000,45889,1,T1,1,100,25.476
1729244944.504518,319416.000,45906,1,T1,1,100,25.525
1729244944.637517,319549.000,45923,1,T1,1,100,25.617
1729244944.771516,319683.000,45939,1,T1,1,100,25.551
1729244944.904516,319816.000,45961,1,T1,1,100,25.522
1729244945.037515,319949.000,45994,1,T1,1,100,25.545
1729244945.171514,320083.000,46011,1,T1,1,100,25.519
1729244945.304514,320216.000,46028,1,T1,1,100,25.473
1729244945.437513,320349.000,46044,1,T1,1,100,25.595
1729244945.571512,320483.000,46076,1,T1,1,100,25.541
1729244945.704512,320616.000,46093,1,T1,1,100,25.482
1729244945.837511,320749.000,46112,1,T1,1,100,25.492
1729244945.971510,320883.000,46143,1,T1,1,100,25.639
1729244946.104510,321016.000,46160,1,T1,1,100,25.631
1729244946.237509,321149.000,46177,1,T1,1,100,25.592
1729244946.371509,321283.000,46208,1,T1,1,100,25.682
1729244946.504508,321416.000,46226,1,T1,1,100,25.579
1729244946.637507,321549.000,46242,1,T1,1,100,25.640
1729244946.770507,321682.000,46274,1,T1,1,100,25.738
1729244946.904506,321816.000,46293,1,T1,1,100,25.638
1729244947.037505,321949.000,46309,1,T1,1,100,25.666
1729244947.170505,322082.000,46341,1,T1,1,100,25.572
1729244947.304504,322216.000,46358,1,T1,1,100,25.708
1729244947.437503,322349.000,46374,1,T1,1,100,25.697
1729244947.570503,322482.000,46406,1,T1,1,100,25.514
1729244947.704502,322616.000,46423,1,T1,1,100,25.577
1729244947.837502,322749.000,46442,1,T1,1,100,25.533
1729244947.970501,322882.000,46459,1,T1,1,100,25.444
1729244948.104500,323016.000,46491,1,T1,1,100,25.546
1729244948.237499,323149.000,46509,1,T1,1,100,25.626
1729244948.370499,323282.000,46526,1,T1,1,100,25.519
1729244948.504498,323416.000,46558,1,T1,1,100,25.508
1729244948.637498,323549.000,46574,1,T1,1,100,25.504
1729244948.770497,323682.000,46591,1,T1,1,100,25.572
1729244948.904496,323816.000,46625,1,T1,1,100,25.602
1729244949.037496,323949.000,46641,1,T1,1,100,25.580
1729244949.170495,324082.000,46659,1,T1,1,100,25.641
1729244949.304494,324216.000,46690,1,T1,1,100,25.596
1729244949.437494,324349.000,46708,1,T1,1,100,25.719
1729244949.570493,324482.000,46726,1,T1,1,100,25.772
1729244949.704492,324616.000,46742,1,T1,1,100,25.724
1729244949.837492,324749.000,46774,1,T1,1,100,25.739
1729244949.970491,324882.000,46796,1,T1,1,100,25.710
1729244950.104491,325016.000,46812,1,T1,1,100,25.768
1729244950.237490,325149.000,46830,1,T1,1,100,25.687
1729244950.370489,325282.000,46863,1,T1,1,100,25.652
1729244950.504488,325416.000,46880,1,T1,1,100,25.708
1729244950.637488,325549.000,46897,1,T1,1,100,25.696
1729244950.770487,325682.000,46913,1,T1,1,100,25.585
1729244950.903487,325815.000,46945,1,T1,1,100,25.537
1729244951.037486,325949.000,46962,1,T1,1,100,25.587
1729244951.170485,326082.000,46979,1,T1,1,100,25.608
1729244951.303485,326215.000,47010,1,T1,1,100,25.582
1729244951.437484,326349.000,47027,1,T1,1,100,25.571
1729244951.570483,326482.000,47044,1,T1,1,100,25.602
1729244951.703483,326615.000,47077,1,T1,1,100,25.544
