LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1729244907.436697,282348.000,39898,3,GX,1,100,-0.366
1729244907.476696,282388.000,39898,3,GX,1,100,-0.397
1729244907.516696,282428.000,39898,3,GX,1,100,-0.427
1729244907.556696,282468.000,39914,2,GX,1,100,-0.427
1729244907.596696,282508.000,39914,2,GX,1,100,-0.427
1729244907.636696,282548.000,39931,3,GX,1,100,-0.397
1729244907.676696,282588.000,39931,3,GX,1,100,-0.427
1729244907.716695,282628.000,39931,3,GX,1,100,-0.427
1729244907.756695,282668.000,39945,2,GX,1,100,-0.427
1729244907.796695,282708.000,39945,2,GX,1,100,-0.427
1729244907.836695,282748.000,39965,3,GX,1,100,-0.427
1729244907.876695,282788.000,39965,3,GX,1,100,-0.397
1729244907.916694,282828.000,39965,3,GX,1,100,-0.427
1729244907.956694,282868.000,39981,2,GX,1,100,-0.458
1729244907.996694,282908.000,39981,2,GX,1,100,-0.488
1729244908.036694,282948.000,39998,3,GX,1,100,-0.458
1729244908.076694,282988.000,39998,3,GX,1,100,-0.397
1729244908.116693,283028.000,39998,3,GX,1,100,-0.427
1729244908.156693,283068.000,40013,2,GX,1,100,-0.397
1729244908.196693,283108.000,40013,2,GX,1,100,-0.427
1729244908.236693,283148.000,40032,3,GX,1,100,-0.366
1729244908.276693,283188.000,40032,3,GX,1,100,-0.427
1729244908.316693,283228.000,40032,3,GX,1,100,-0.427
1729244908.356692,283268.000,40048,3,GX,1,100,-0.427
1729244908.396692,283308.000,40048,3,GX,1,100,-0.397
1729244908.436692,283348.000,40048,3,GX,1,100,-0.366
1729244908.483192,283394.500,40066,2,GX,1,100,-0.397
1729244908.529691,283441.000,40066,2,GX,1,100,-0.427
1729244908.569691,283481.000,40080,2,GX,1,100,-0.397
1729244908.609691,283521.000,40080,2,GX,1,100,-0.427
1729244908.649691,283561.000,40097,3,GX,1,100,-0.397
1729244908.689691,283601.000,40097,3,GX,1,100,-0.427
1729244908.729691,283641.000,40097,3,GX,1,100,-0.427
1729244908.769690,283681.000,40113,2,GX,1,100,-0.397
1729244908.809690,283721.000,40113,2,GX,1,100,-0.397
1729244908.849690,283761.000,40138,4,GX,1,100,-0.427
1729244908.889690,283801.000,40138,4,GX,1,100,-0.366
1729244908.929690,283841.000,40138,4,GX,1,100,-0.366
1729244908.969689,283881.000,40138,4,GX,1,100,-0.397
1729244909.009689,283921.000,40154,3,GX,1,100,-0.427
1729244909.049689,283961.000,40154,3,GX,1,100,-0.427
1729244909.089689,284001.000,40154,3,GX,1,100,-0.397
1729244909.129689,284041.000,40172,2,GX,1,100,-0.397
1729244909.169688,284081.000,40172,2,GX,1,100,-0.397
1729244909.209688,284121.000,40186,3,GX,1,100,-0.397
1729244909.249688,284161.000,40186,3,GX,1,100,-0.427
1729244909.289688,284201.000,40186,3,GX,1,100,-0.458
1729244909.329688,284241.000,40203,2,GX,1,100,-0.397
1729244909.369687,284281.000,40203,2,GX,1,100,-0.427
1729244909.409687,284321.000,40219,3,GX,1,100,-0.397
1729244909.449687,284361.000,40219,3,GX,1,100,-0.366
1729244909.489687,284401.000,40219,3,GX,1,100,-0.427
1729244909.529687,284441.000,40237,3,GX,1,100,-0.397
1729244909.569686,284481.000,40237,3,GX,1,100,-0.427
1729244909.609686,284521.000,40237,3,GX,1,100,-0.397
1729244909.649686,284561.000,40252,2,GX,1,100,-0.397
1729244909.689686,284601.000,40252,2,GX,1,100,-0.397
1729244909.729686,284641.000,40268,3,GX,1,100,-0.366
1729244909.769686,284681.000,40268,3,GX,1,100,-0.397
1729244909.809685,284721.000,40268,3,GX,1,100,-0.458
1729244909.849685,284761.000,40287,2,GX,1,100,-0.397
1729244909.889685,284801.000,40287,2,GX,1,100,-0.397
1729244909.929685,284841.000,40304,3,GX,1,100,-0.458
1729244909.969685,284881.000,40304,3,GX,1,100,-0.427
1729244910.009684,284921.000,40304,3,GX,1,100,-0.427
1729244910.049684,284961.000,40320,2,GX,1,100,-0.397
1729244910.089684,285001.000,40320,2,GX,1,100,-0.366
1729244910.129684,285041.000,40336,3,GX,1,100,-0.427
1729244910.169683,285081.000,40336,3,GX,1,100,-0.397
1729244910.209683,285121.000,40336,3,GX,1,100,-0.397
1729244910.249683,285161.000,40352,2,GX,1,100,-0.397
1729244910.289683,285201.000,40352,2,GX,1,100,-0.397
1729244910.329683,285241.000,40369,3,GX,1,100,-0.458
1729244910.369683,285281.000,40369,3,GX,1,100,-0.427
1729244910.409682,285321.000,40369,3,GX,1,100,-0.427
1729244910.449682,285361.000,40386,3,GX,1,100,-0.397
1729244910.489682,285401.000,40386,3,GX,1,100,-0.366
1729244910.529682,285441.000,40386,3,GX,1,100,-0.397
1729244910.576182,285487.500,40403,2,GX,1,100,-0.397
1729244910.622681,285534.000,40403,2,GX,1,100,-0.397
1729244910.662681,285574.000,40419,2,GX,1,100,-0.366
1729244910.702681,285614.000,40419,2,GX,1,100,-0.458
1729244910.742681,285654.000,40436,3,GX,1,100,-0.458
1729244910.782681,285694.000,40436,3,GX,1,100,-0.366
1729244910.822680,285734.000,40436,3,GX,1,100,-0.397
1729244910.862680,285774.000,40453,2,GX,1,100,-0.397
1729244910.902680,285814.000,40453,2,GX,1,100,-0.397
1729244910.942680,285854.000,40468,3,GX,1,100,-0.397
1729244910.982680,285894.000,40468,3,GX,1,100,-0.366
1729244911.022679,285934.000,40468,3,GX,1,100,-0.427
1729244911.062679,285974.000,40484,2,GX,1,100,-0.427
1729244911.102679,286014.000,40484,2,GX,1,100,-0.427
1729244911.142679,286054.000,40502,3,GX,1,100,-0.397
1729244911.182679,286094.000,40502,3,GX,1,100,-0.397
1729244911.222678,286134.000,40502,3,GX,1,100,-0.397
1729244911.262678,286174.000,40518,2,GX,1,100,-0.427
1729244911.302678,286214.000,40518,2,GX,1,100,-0.427
1729244911.342678,286254.000,40533,3,GX,1,100,-0.458
1729244911.382678,286294.000,40533,3,GX,1,100,-0.427
1729244911.422678,286334.000,40533,3,GX,1,100,-0.427
1729244911.462677,286374.000,40550,3,GX,1,100,-0.427
1729244911.502677,286414.000,40550,3,GX,1,100,-0.488
1729244911.542677,286454.000,40550,3,GX,1,100,-0.397
1729244911.583177,286494.500,40567,2,GX,1,100,-0.397
1729244911.623677,286535.000,40567,2,GX,1,100,-0.488
1729244911.663343,286574.667,40583,3,GX,1,100,-0.427
1729244911.703009,286614.333,40583,3,GX,1,100,-0.427
1729244911.742676,286654.000,40583,3,GX,1,100,-0.427
1729244911.783176,286694.500,40601,2,GX,1,100,-0.427
1729244911.823676,286735.000,40601,2,GX,1,100,-0.427
1729244911.863342,286774.667,40617,3,GX,1,100,-0.458
1729244911.903008,286814.333,40617,3,GX,1,100,-0.458
1729244911.942675,286854.000,40617,3,GX,1,100,-0.397
1729244911.983175,286894.500,40634,2,GX,1,100,-0.397
1729244912.023674,286935.000,40634,2,GX,1,100,-0.427
1729244912.063341,286974.667,40650,3,GX,1,100,-0.458
1729244912.103008,287014.333,40650,3,GX,1,100,-0.427
1729244912.142674,287054.000,40650,3,GX,1,100,-0.366
1729244912.183174,287094.500,40668,2,GX,1,100,-0.397
1729244912.223674,287135.000,40668,2,GX,1,100,-0.397
1729244912.263340,287174.667,40682,3,GX,1,100,-0.397
1729244912.303007,287214.333,40682,3,GX,1,100,-0.366
1729244912.342673,287254.000,40682,3,GX,1,100,-0.397
1729244912.382673,287294.000,40699,2,GX,1,100,-0.458
1729244912.422673,287334.000,40699,2,GX,1,100,-0.427
1729244912.462672,287374.000,40716,3,GX,1,100,-0.427
1729244912.502672,287414.000,40716,3,GX,1,100,-0.397
1729244912.542672,287454.000,40716,3,GX,1,100,-0.366
1729244912.582672,287494.000,40733,2,GX,1,100,-0.397
1729244912.622672,287534.000,40733,2,GX,1,100,-0.397
1729244912.667338,287578.667,40747,3,GX,1,100,-0.397
1729244912.712005,287623.333,40747,3,GX,1,100,-0.366
1729244912.756671,287668.000,40747,3,GX,1,100,-0.458
1729244912.796671,287708.000,40765,2,GX,1,100,-0.427
1729244912.836671,287748.000,40765,2,GX,1,100,-0.366
1729244912.876670,287788.000,40783,3,GX,1,100,-0.397
1729244912.916670,287828.000,40783,3,GX,1,100,-0.397
1729244912.956670,287868.000,40783,3,GX,1,100,-0.397
1729244912.996670,287908.000,40800,2,GX,1,100,-0.366
1729244913.036670,287948.000,40800,2,GX,1,100,-0.366
1729244913.076669,287988.000,40814,3,GX,1,100,-0.427
1729244913.116669,288028.000,40814,3,GX,1,100,-0.427
1729244913.156669,288068.000,40814,3,GX,1,100,-0.427
1729244913.196669,288108.000,40834,2,GX,1,100,-0.397
1729244913.236669,288148.000,40834,2,GX,1,100,-0.397
1729244913.276669,288188.000,40850,3,GX,1,100,-0.427
1729244913.316668,288228.000,40850,3,GX,1,100,-0.397
1729244913.356668,288268.000,40850,3,GX,1,100,-0.397
1729244913.396668,288308.000,40867,2,GX,1,100,-0.427
1729244913.436668,288348.000,40867,2,GX,1,100,-0.397
1729244913.476334,288387.667,40884,3,GX,1,100,-0.397
1729244913.516001,288427.333,40884,3,GX,1,100,-0.427
1729244913.555667,288467.000,40884,3,GX,1,100,-0.397
1729244913.595667,288507.000,40901,2,GX,1,100,-0.397
1729244913.635667,288547.000,40901,2,GX,1,100,-0.427
1729244913.675667,288587.000,40917,3,GX,1,100,-0.427
1729244913.715666,288627.000,40917,3,GX,1,100,-0.427
1729244913.755666,288667.000,40917,3,GX,1,100,-0.397
1729244913.795666,288707.000,40935,3,GX,1,100,-0.427
1729244913.835666,288747.000,40935,3,GX,1,100,-0.458
1729244913.875666,288787.000,40935,3,GX,1,100,-0.427
1729244913.915665,288827.000,40950,2,GX,1,100,-0.458
1729244913.955665,288867.000,40950,2,GX,1,100,-0.427
1729244913.995665,288907.000,40972,4,GX,1,100,-0.366
1729244914.035665,288947.000,40972,4,GX,1,100,-0.397
1729244914.075665,288987.000,40972,4,GX,1,100,-0.397
1729244914.115664,289027.000,40972,4,GX,1,100,-0.458
1729244914.155664,289067.000,40987,2,GX,1,100,-0.397
1729244914.195664,289107.000,40987,2,GX,1,100,-0.427
1729244914.235664,289147.000,41004,3,GX,1,100,-0.488
1729244914.275664,289187.000,41004,3,GX,1,100,-0.458
1729244914.315664,289227.000,41004,3,GX,1,100,-0.427
1729244914.355663,289267.000,41020,3,GX,1,100,-0.397
1729244914.395663,289307.000,41020,3,GX,1,100,-0.427
1729244914.435663,289347.000,41020,3,GX,1,100,-0.458
1729244914.475663,289387.000,41040,2,GX,1,100,-0.427
1729244914.515662,289427.000,41040,2,GX,1,100,-0.427
1729244914.555662,289467.000,41054,3,GX,1,100,-0.458
1729244914.595662,289507.000,41054,3,GX,1,100,-0.427
1729244914.635662,289547.000,41054,3,GX,1,100,-0.397
1729244914.682662,289594.000,41071,2,GX,1,100,-0.427
1729244914.729661,289641.000,41071,2,GX,1,100,-0.427
1729244914.769661,289681.000,41087,2,GX,1,100,-0.397
1729244914.809661,289721.000,41087,2,GX,1,100,-0.397
1729244914.849661,289761.000,41105,3,GX,1,100,-0.427
1729244914.889661,289801.000,41105,3,GX,1,100,-0.397
1729244914.929661,289841.000,41105,3,GX,1,100,-0.427
1729244914.969660,289881.000,41120,2,GX,1,100,-0.427
1729244915.009660,289921.000,41120,2,GX,1,100,-0.397
1729244915.049660,289961.000,41136,3,GX,1,100,-0.458
1729244915.089660,290001.000,41136,3,GX,1,100,-0.427
1729244915.129660,290041.000,41136,3,GX,1,100,-0.427
1729244915.169659,290081.000,41153,3,GX,1,100,-0.397
1729244915.209659,290121.000,41153,3,GX,1,100,-0.397
1729244915.249659,290161.000,41153,3,GX,1,100,-0.427
1729244915.289659,290201.000,41170,2,GX,1,100,-0.397
1729244915.329659,290241.000,41170,2,GX,1,100,-0.397
1729244915.369658,290281.000,41186,3,GX,1,100,-0.397
1729244915.409658,290321.000,41186,3,GX,1,100,-0.397
1729244915.449658,290361.000,41186,3,GX,1,100,-0.397
1729244915.489658,290401.000,41204,2,GX,1,100,-0.427
1729244915.529658,290441.000,41204,2,GX,1,100,-0.397
1729244915.569657,290481.000,41222,3,GX,1,100,-0.397
1729244915.609657,290521.000,41222,3,GX,1,100,-0.397
1729244915.649657,290561.000,41222,3,GX,1,100,-0.427
1729244915.689657,290601.000,41239,2,GX,1,100,-0.427
1729244915.729657,290641.000,41239,2,GX,1,100,-0.427
1729244915.769656,290681.000,41256,3,GX,1,100,-0.427
1729244915.809656,290721.000,41256,3,GX,1,100,-0.397
1729244915.849656,290761.000,41256,3,GX,1,100,-0.427
1729244915.889156,290800.500,41271,2,GX,1,100,-0.397
1729244915.928656,290840.000,41271,2,GX,1,100,-0.397
1729244915.968656,290880.000,41287,3,GX,1,100,-0.427
1729244916.008655,290920.000,41287,3,GX,1,100,-0.427
1729244916.048655,290960.000,41287,3,GX,1,100,-0.427
1729244916.088655,291000.000,41304,2,GX,1,100,-0.427
1729244916.128655,291040.000,41304,2,GX,1,100,-0.427
1729244916.168654,291080.000,41321,3,GX,1,100,-0.427
1729244916.208654,291120.000,41321,3,GX,1,100,-0.427
1729244916.248654,291160.000,41321,3,GX,1,100,-0.427
1729244916.288987,291200.333,41336,3,GX,1,100,-0.366
1729244916.329320,291240.667,41336,3,GX,1,100,-0.427
1729244916.369653,291281.000,41336,3,GX,1,100,-0.427
1729244916.409153,291320.500,41352,2,GX,1,100,-0.366
1729244916.448653,291360.000,41352,2,GX,1,100,-0.397
1729244916.488986,291400.333,41370,3,GX,1,100,-0.397
1729244916.529320,291440.667,41370,3,GX,1,100,-0.397
1729244916.569653,291481.000,41370,3,GX,1,100,-0.427
1729244916.609653,291521.000,41386,2,GX,1,100,-0.366
1729244916.649652,291561.000,41386,2,GX,1,100,-0.427
1729244916.689652,291601.000,41404,3,GX,1,100,-0.427
1729244916.729652,291641.000,41404,3,GX,1,100,-0.427
1729244916.769652,291681.000,41404,3,GX,1,100,-0.397
1729244916.816151,291727.500,41420,2,GX,1,100,-0.366
1729244916.862651,291774.000,41420,2,GX,1,100,-0.427
1729244916.902651,291814.000,41437,2,GX,1,100,-0.397
1729244916.942651,291854.000,41437,2,GX,1,100,-0.397
1729244916.982651,291894.000,41453,3,GX,1,100,-0.427
1729244917.022650,291934.000,41453,3,GX,1,100,-0.427
1729244917.062650,291974.000,41453,3,GX,1,100,-0.366
1729244917.102650,292014.000,41471,3,GX,1,100,-0.397
1729244917.142650,292054.000,41471,3,GX,1,100,-0.397
1729244917.182650,292094.000,41471,3,GX,1,100,-0.397
1729244917.222649,292134.000,41485,2,GX,1,100,-0.427
1729244917.262649,292174.000,41485,2,GX,1,100,-0.458
1729244917.302649,292214.000,41502,3,GX,1,100,-0.427
1729244917.342649,292254.000,41502,3,GX,1,100,-0.397
1729244917.382649,292294.000,41502,3,GX,1,100,-0.397
1729244917.422648,292334.000,41518,2,GX,1,100,-0.488
1729244917.462648,292374.000,41518,2,GX,1,100,-0.458
1729244917.502648,292414.000,41536,3,GX,1,100,-0.397
1729244917.542648,292454.000,41536,3,GX,1,100,-0.427
1729244917.582648,292494.000,41536,3,GX,1,100,-0.458
1729244917.622648,292534.000,41552,2,GX,1,100,-0.397
1729244917.662647,292574.000,41552,2,GX,1,100,-0.427
1729244917.702647,292614.000,41569,3,GX,1,100,-0.427
1729244917.742647,292654.000,41569,3,GX,1,100,-0.397
1729244917.782647,292694.000,41569,3,GX,1,100,-0.427
1729244917.822647,292734.000,41586,2,GX,1,100,-0.458
1729244917.862646,292774.000,41586,2,GX,1,100,-0.458
1729244917.902646,292814.000,41603,3,GX,1,100,-0.397
1729244917.942646,292854.000,41603,3,GX,1,100,-0.366
1729244917.982646,292894.000,41603,3,GX,1,100,-0.427
1729244918.022645,292934.000,41617,2,GX,1,100,-0.427
1729244918.062645,292974.000,41617,2,GX,1,100,-0.397
1729244918.102645,293014.000,41635,3,GX,1,100,-0.427
1729244918.142645,293054.000,41635,3,GX,1,100,-0.427
1729244918.182645,293094.000,41635,3,GX,1,100,-0.427
1729244918.222645,293134.000,41655,3,GX,1,100,-0.427
1729244918.262645,293174.000,41655,3,GX,1,100,-0.397
1729244918.302644,293214.000,41655,3,GX,1,100,-0.427
1729244918.342644,293254.000,41672,2,GX,1,100,-0.397
1729244918.382644,293294.000,41672,2,GX,1,100,-0.427
1729244918.422644,293334.000,41686,3,GX,1,100,-0.427
1729244918.462643,293374.000,41686,3,GX,1,100,-0.427
1729244918.502643,293414.000,41686,3,GX,1,100,-0.397
1729244918.542643,293454.000,41704,2,GX,1,100,-0.427
1729244918.582643,293494.000,41704,2,GX,1,100,-0.427
1729244918.622643,293534.000,41720,3,GX,1,100,-0.397
1729244918.662642,293574.000,41720,3,GX,1,100,-0.427
1729244918.702642,293614.000,41720,3,GX,1,100,-0.458
1729244918.742642,293654.000,41737,2,GX,1,100,-0.397
1729244918.782642,293694.000,41737,2,GX,1,100,-0.427
1729244918.822642,293734.000,41753,2,GX,1,100,-0.427
1729244918.862642,293774.000,41753,2,GX,1,100,-0.397
1729244918.906975,293818.333,41769,3,GX,1,100,-0.427
1729244918.951308,293862.667,41769,3,GX,1,100,-0.427
1729244918.995641,293907.000,41769,3,GX,1,100,-0.397
1729244919.035641,293947.000,41785,3,GX,1,100,-0.458
1729244919.075640,293987.000,41785,3,GX,1,100,-0.427
1729244919.115640,294027.000,41785,3,GX,1,100,-0.519
1729244919.155640,294067.000,41810,3,GX,1,100,-0.397
1729244919.195640,294107.000,41810,3,GX,1,100,-0.458
1729244919.235640,294147.000,41810,3,GX,1,100,-0.336
1729244919.275640,294187.000,41826,3,GX,1,100,-0.366
1729244919.315639,294227.000,41826,3,GX,1,100,-0.427
1729244919.355639,294267.000,41826,3,GX,1,100,-0.397
1729244919.395639,294307.000,41843,2,GX,1,100,-0.427
1729244919.435639,294347.000,41843,2,GX,1,100,-0.427
1729244919.475639,294387.000,41858,3,GX,1,100,-0.427
1729244919.515638,294427.000,41858,3,GX,1,100,-0.427
1729244919.555638,294467.000,41858,3,GX,1,100,-0.427
1729244919.595638,294507.000,41875,3,GX,1,100,-0.427
1729244919.635638,294547.000,41875,3,GX,1,100,-0.458
1729244919.675637,294587.000,41875,3,GX,1,100,-0.427
1729244919.715637,294627.000,41891,2,GX,1,100,-0.397
1729244919.755637,294667.000,41891,2,GX,1,100,-0.427
1729244919.795637,294707.000,41909,3,GX,1,100,-0.427
1729244919.835637,294747.000,41909,3,GX,1,100,-0.427
1729244919.875637,294787.000,41909,3,GX,1,100,-0.397
1729244919.915637,294827.000,41924,2,GX,1,100,-0.427
1729244919.955636,294867.000,41924,2,GX,1,100,-0.397
1729244919.995636,294907.000,41940,3,GX,1,100,-0.397
1729244920.035636,294947.000,41940,3,GX,1,100,-0.427
1729244920.075636,294987.000,41940,3,GX,1,100,-0.427
1729244920.115635,295027.000,41957,2,GX,1,100,-0.427
1729244920.155635,295067.000,41957,2,GX,1,100,-0.427
1729244920.195635,295107.000,41974,3,GX,1,100,-0.488
1729244920.235635,295147.000,41974,3,GX,1,100,-0.366
1729244920.275635,295187.000,41974,3,GX,1,100,-0.366
1729244920.315634,295227.000,41990,2,GX,1,100,-0.427
1729244920.355634,295267.000,41990,2,GX,1,100,-0.397
1729244920.395634,295307.000,42005,3,GX,1,100,-0.427
1729244920.435634,295347.000,42005,3,GX,1,100,-0.397
1729244920.475634,295387.000,42005,3,GX,1,100,-0.427
1729244920.515634,295427.000,42024,2,GX,1,100,-0.427
1729244920.555633,295467.000,42024,2,GX,1,100,-0.397
1729244920.595633,295507.000,42041,3,GX,1,100,-0.366
1729244920.635633,295547.000,42041,3,GX,1,100,-0.397
1729244920.675633,295587.000,42041,3,GX,1,100,-0.427
1729244920.715633,295627.000,42057,2,GX,1,100,-0.397
1729244920.755632,295667.000,42057,2,GX,1,100,-0.397
1729244920.795632,295707.000,42073,3,GX,1,100,-0.397
1729244920.835632,295747.000,42073,3,GX,1,100,-0.427
1729244920.875632,295787.000,42073,3,GX,1,100,-0.366
1729244920.918882,295830.250,42089,4,GX,1,100,-0.397
1729244920.962131,295873.500,42089,4,GX,1,100,-0.427
1729244921.005381,295916.750,42089,4,GX,1,100,-0.397
1729244921.048631,295960.000,42089,4,GX,1,100,-0.427
1729244921.088631,296000.000,42105,2,GX,1,100,-0.397
1729244921.128631,296040.000,42105,2,GX,1,100,-0.366
1729244921.168630,296080.000,42122,3,GX,1,100,-0.397
1729244921.208630,296120.000,42122,3,GX,1,100,-0.427
1729244921.248630,296160.000,42122,3,GX,1,100,-0.397
1729244921.288630,296200.000,42139,2,GX,1,100,-0.427
1729244921.328629,296240.000,42139,2,GX,1,100,-0.427
1729244921.368629,296280.000,42155,3,GX,1,100,-0.458
1729244921.408629,296320.000,42155,3,GX,1,100,-0.458
1729244921.448629,296360.000,42155,3,GX,1,100,-0.427
1729244921.488629,296400.000,42173,2,GX,1,100,-0.397
1729244921.528629,296440.000,42173,2,GX,1,100,-0.427
1729244921.568629,296480.000,42189,3,GX,1,100,-0.397
1729244921.608628,296520.000,42189,3,GX,1,100,-0.427
1729244921.648628,296560.000,42189,3,GX,1,100,-0.397
1729244921.688628,296600.000,42206,2,GX,1,100,-0.397
1729244921.728628,296640.000,42206,2,GX,1,100,-0.427
1729244921.768627,296680.000,42223,3,GX,1,100,-0.397
1729244921.808627,296720.000,42223,3,GX,1,100,-0.397
1729244921.848627,296760.000,42223,3,GX,1,100,-0.427
1729244921.888627,296800.000,42238,2,GX,1,100,-0.427
1729244921.928627,296840.000,42238,2,GX,1,100,-0.458
1729244921.968626,296880.000,42254,3,GX,1,100,-0.397
1729244922.008626,296920.000,42254,3,GX,1,100,-0.397
1729244922.048626,296960.000,42254,3,GX,1,100,-0.427
1729244922.088626,297000.000,42273,3,GX,1,100,-0.427
1729244922.128626,297040.000,42273,3,GX,1,100,-0.427
1729244922.168626,297080.000,42273,3,GX,1,100,-0.427
1729244922.208625,297120.000,42290,2,GX,1,100,-0.427
1729244922.248625,297160.000,42290,2,GX,1,100,-0.427
1729244922.288625,297200.000,42305,2,GX,1,100,-0.397
1729244922.328625,297240.000,42305,2,GX,1,100,-0.397
1729244922.368625,297280.000,42321,3,GX,1,100,-0.427
1729244922.408624,297320.000,42321,3,GX,1,100,-0.427
1729244922.448624,297360.000,42321,3,GX,1,100,-0.427
1729244922.488624,297400.000,42339,3,GX,1,100,-0.397
1729244922.528624,297440.000,42339,3,GX,1,100,-0.397
1729244922.568624,297480.000,42339,3,GX,1,100,-0.427
1729244922.608624,297520.000,42355,2,GX,1,100,-0.427
1729244922.648623,297560.000,42355,2,GX,1,100,-0.397
1729244922.688623,297600.000,42371,3,GX,1,100,-0.397
1729244922.728623,297640.000,42371,3,GX,1,100,-0.397
1729244922.768623,297680.000,42371,3,GX,1,100,-0.427
1729244922.808622,297720.000,42387,2,GX,1,100,-0.427
1729244922.848622,297760.000,42387,2,GX,1,100,-0.427
1729244922.888622,297800.000,42404,3,GX,1,100,-0.397
1729244922.928622,297840.000,42404,3,GX,1,100,-0.458
1729244922.968622,297880.000,42404,3,GX,1,100,-0.427
1729244923.008621,297920.000,42420,2,GX,1,100,-0.458
