LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1713788091.796199,218151.000,33799,3,PI,1,100,152221
1713788091.836200,218191.000,33815,2,PI,1,100,152230
1713788091.876200,218231.000,33815,2,PI,1,100,152229
1713788091.916200,218271.000,33831,3,PI,1,100,152214
1713788091.956201,218311.000,33831,3,PI,1,100,152205
1713788091.996202,218351.000,33831,3,PI,1,100,152212
1713788092.036202,218391.000,33847,2,PI,1,100,152224
1713788092.076203,218431.000,33847,2,PI,1,100,152235
1713788092.116203,218471.000,33864,3,PI,1,100,152230
1713788092.156204,218511.000,33864,3,PI,1,100,152227
1713788092.196204,218551.000,33864,3,PI,1,100,152227
1713788092.236205,218591.000,33883,2,PI,1,100,152224
1713788092.276205,218631.000,33883,2,PI,1,100,152218
1713788092.316206,218671.000,33899,3,PI,1,100,152216
1713788092.356206,218711.000,33899,3,PI,1,100,152219
1713788092.396207,218751.000,33899,3,PI,1,100,152233
1713788092.436207,218791.000,33914,2,PI,1,100,152236
1713788092.476208,218831.000,33914,2,PI,1,100,152222
1713788092.516208,218871.000,33934,3,PI,1,100,152219
1713788092.556209,218911.000,33934,3,PI,1,100,152224
1713788092.596209,218951.000,33934,3,PI,1,100,152229
1713788092.636210,218991.000,33950,3,PI,1,100,152212
1713788092.676210,219031.000,33950,3,PI,1,100,152210
1713788092.716211,219071.000,33950,3,PI,1,100,152188
1713788092.756211,219111.000,33967,2,PI,1,100,152211
1713788092.796212,219151.000,33967,2,PI,1,100,152213
1713788092.836212,219191.000,33982,3,PI,1,100,152217
1713788092.876213,219231.000,33982,3,PI,1,100,152220
1713788092.916213,219271.000,33982,3,PI,1,100,152230
1713788092.956214,219311.000,33999,2,PI,1,100,152210
1713788092.996214,219351.000,33999,2,PI,1,100,152229
1713788093.036215,219391.000,34015,3,PI,1,100,152222
1713788093.076215,219431.000,34015,3,PI,1,100,152223
1713788093.116216,219471.000,34015,3,PI,1,100,152224
1713788093.156216,219511.000,34032,2,PI,1,100,152226
1713788093.196217,219551.000,34032,2,PI,1,100,152240
1713788093.242718,219597.500,34047,2,PI,1,100,152249
1713788093.289218,219644.000,34047,2,PI,1,100,152259
1713788093.329219,219684.000,34064,3,PI,1,100,152250
1713788093.369219,219724.000,34064,3,PI,1,100,152264
1713788093.409220,219764.000,34064,3,PI,1,100,152275
1713788093.449220,219804.000,34080,2,PI,1,100,152260
1713788093.489221,219844.000,34080,2,PI,1,100,152247
1713788093.529221,219884.000,34098,3,PI,1,100,152247
1713788093.569222,219924.000,34098,3,PI,1,100,152234
1713788093.609222,219964.000,34098,3,PI,1,100,152235
1713788093.649223,220004.000,34112,3,PI,1,100,152256
1713788093.689223,220044.000,34112,3,PI,1,100,152255
1713788093.729224,220084.000,34112,3,PI,1,100,152222
1713788093.769224,220124.000,34129,2,PI,1,100,152233
1713788093.809225,220164.000,34129,2,PI,1,100,152238
1713788093.849225,220204.000,34150,3,PI,1,100,152247
1713788093.889226,220244.000,34150,3,PI,1,100,152241
1713788093.929226,220284.000,34150,3,PI,1,100,152243
1713788093.969227,220324.000,34167,2,PI,1,100,152243
1713788094.009227,220364.000,34167,2,PI,1,100,152230
1713788094.049228,220404.000,34181,3,PI,1,100,152233
1713788094.089228,220444.000,34181,3,PI,1,100,152248
1713788094.129229,220484.000,34181,3,PI,1,100,152260
1713788094.169230,220524.000,34198,2,PI,1,100,152245
1713788094.209230,220564.000,34198,2,PI,1,100,152234
1713788094.249230,220604.000,34215,3,PI,1,100,152213
1713788094.289231,220644.000,34215,3,PI,1,100,152240
1713788094.329232,220684.000,34215,3,PI,1,100,152242
1713788094.369232,220724.000,34232,2,PI,1,100,152230
1713788094.409232,220764.000,34232,2,PI,1,100,152229
1713788094.449233,220804.000,34247,3,PI,1,100,152237
1713788094.489233,220844.000,34247,3,PI,1,100,152232
1713788094.529234,220884.000,34247,3,PI,1,100,152229
1713788094.569235,220924.000,34264,2,PI,1,100,152218
1713788094.609235,220964.000,34264,2,PI,1,100,152231
1713788094.649235,221004.000,34288,4,PI,1,100,152263
1713788094.689236,221044.000,34288,4,PI,1,100,152273
1713788094.729237,221084.000,34288,4,PI,1,100,152270
1713788094.769237,221124.000,34288,4,PI,1,100,152254
1713788094.809238,221164.000,34304,3,PI,1,100,152259
1713788094.849238,221204.000,34304,3,PI,1,100,152264
1713788094.889239,221244.000,34304,3,PI,1,100,152266
1713788094.929239,221284.000,34322,2,PI,1,100,152255
1713788094.969240,221324.000,34322,2,PI,1,100,152242
1713788095.009240,221364.000,34338,3,PI,1,100,152212
1713788095.049241,221404.000,34338,3,PI,1,100,152214
1713788095.089241,221444.000,34338,3,PI,1,100,152244
1713788095.129242,221484.000,34353,2,PI,1,100,152237
1713788095.169242,221524.000,34353,2,PI,1,100,152236
1713788095.209243,221564.000,34370,3,PI,1,100,152245
1713788095.249243,221604.000,34370,3,PI,1,100,152246
1713788095.289244,221644.000,34370,3,PI,1,100,152242
1713788095.329244,221684.000,34389,2,PI,1,100,152244
1713788095.369245,221724.000,34389,2,PI,1,100,152268
1713788095.409245,221764.000,34405,3,PI,1,100,152263
1713788095.449246,221804.000,34405,3,PI,1,100,152240
1713788095.489246,221844.000,34405,3,PI,1,100,152245
1713788095.529247,221884.000,34421,2,PI,1,100,152261
1713788095.569247,221924.000,34421,2,PI,1,100,152260
1713788095.609248,221964.000,34437,3,PI,1,100,152258
1713788095.649248,222004.000,34437,3,PI,1,100,152240
1713788095.689249,222044.000,34437,3,PI,1,100,152218
1713788095.729249,222084.000,34454,2,PI,1,100,152212
1713788095.769250,222124.000,34454,2,PI,1,100,152201
1713788095.809250,222164.000,34470,3,PI,1,100,152217
1713788095.849251,222204.000,34470,3,PI,1,100,152216
1713788095.889251,222244.000,34470,3,PI,1,100,152260
1713788095.929252,222284.000,34488,2,PI,1,100,152278
1713788095.969253,222324.000,34488,2,PI,1,100,152282
1713788096.009253,222364.000,34504,3,PI,1,100,152264
1713788096.049253,222404.000,34504,3,PI,1,100,152271
1713788096.089254,222444.000,34504,3,PI,1,100,152281
1713788096.129255,222484.000,34521,3,PI,1,100,152282
1713788096.169255,222524.000,34521,3,PI,1,100,152278
1713788096.209255,222564.000,34521,3,PI,1,100,152286
1713788096.249256,222604.000,34538,2,PI,1,100,152286
1713788096.289257,222644.000,34538,2,PI,1,100,152292
1713788096.329257,222684.000,34554,3,PI,1,100,152288
1713788096.369258,222724.000,34554,3,PI,1,100,152258
1713788096.409258,222764.000,34554,3,PI,1,100,152243
1713788096.449259,222804.000,34569,2,PI,1,100,152218
1713788096.489259,222844.000,34569,2,PI,1,100,152225
1713788096.529260,222884.000,34589,3,PI,1,100,152221
1713788096.569260,222924.000,34589,3,PI,1,100,152215
1713788096.609261,222964.000,34589,3,PI,1,100,152231
1713788096.649261,223004.000,34605,2,PI,1,100,152232
1713788096.689262,223044.000,34605,2,PI,1,100,152243
1713788096.729262,223084.000,34624,3,PI,1,100,152245
1713788096.769263,223124.000,34624,3,PI,1,100,152255
1713788096.809263,223164.000,34624,3,PI,1,100,152262
1713788096.849264,223204.000,34639,2,PI,1,100,152252
1713788096.889264,223244.000,34639,2,PI,1,100,152277
1713788096.929265,223284.000,34656,3,PI,1,100,152266
1713788096.969265,223324.000,34656,3,PI,1,100,152276
1713788097.009266,223364.000,34656,3,PI,1,100,152278
1713788097.049266,223404.000,34672,2,PI,1,100,152293
1713788097.089267,223444.000,34672,2,PI,1,100,152306
1713788097.129267,223484.000,34689,3,PI,1,100,152295
1713788097.169268,223524.000,34689,3,PI,1,100,152291
1713788097.209268,223564.000,34689,3,PI,1,100,152291
1713788097.249269,223604.000,34704,3,PI,1,100,152302
1713788097.289269,223644.000,34704,3,PI,1,100,152316
1713788097.329270,223684.000,34704,3,PI,1,100,152313
1713788097.369271,223724.000,34721,2,PI,1,100,152304
1713788097.409271,223764.000,34721,2,PI,1,100,152309
1713788097.449271,223804.000,34737,3,PI,1,100,152325
1713788097.489272,223844.000,34737,3,PI,1,100,152342
1713788097.529273,223884.000,34737,3,PI,1,100,152338
1713788097.569273,223924.000,34755,2,PI,1,100,152336
1713788097.609273,223964.000,34755,2,PI,1,100,152334
1713788097.649274,224004.000,34769,3,PI,1,100,152349
1713788097.689275,224044.000,34769,3,PI,1,100,152357
1713788097.729275,224084.000,34769,3,PI,1,100,152338
1713788097.769276,224124.000,34786,2,PI,1,100,152330
1713788097.809276,224164.000,34786,2,PI,1,100,152315
1713788097.849277,224204.000,34803,3,PI,1,100,152300
1713788097.889277,224244.000,34803,3,PI,1,100,152297
1713788097.929278,224284.000,34803,3,PI,1,100,152316
1713788097.969278,224324.000,34820,2,PI,1,100,152325
1713788098.009279,224364.000,34820,2,PI,1,100,152308
1713788098.049279,224404.000,34834,3,PI,1,100,152314
1713788098.089280,224444.000,34834,3,PI,1,100,152310
1713788098.129280,224484.000,34834,3,PI,1,100,152327
1713788098.169281,224524.000,34853,2,PI,1,100,152317
1713788098.209281,224564.000,34853,2,PI,1,100,152325
1713788098.249282,224604.000,34870,3,PI,1,100,152329
1713788098.289282,224644.000,34870,3,PI,1,100,152347
1713788098.329283,224684.000,34870,3,PI,1,100,152363
1713788098.369283,224724.000,34887,2,PI,1,100,152375
1713788098.409284,224764.000,34887,2,PI,1,100,152389
1713788098.449284,224804.000,34902,3,PI,1,100,152387
1713788098.489285,224844.000,34902,3,PI,1,100,152364
1713788098.529285,224884.000,34902,3,PI,1,100,152372
1713788098.569286,224924.000,34919,2,PI,1,100,152360
1713788098.609286,224964.000,34919,2,PI,1,100,152348
1713788098.649287,225004.000,34935,3,PI,1,100,152324
1713788098.689287,225044.000,34935,3,PI,1,100,152340
1713788098.729288,225084.000,34935,3,PI,1,100,152334
1713788098.769288,225124.000,34952,3,PI,1,100,152346
1713788098.809289,225164.000,34952,3,PI,1,100,152339
1713788098.849289,225204.000,34952,3,PI,1,100,152339
1713788098.889290,225244.000,34969,2,PI,1,100,152340
1713788098.929291,225284.000,34969,2,PI,1,100,152354
1713788098.969291,225324.000,34986,3,PI,1,100,152375
1713788099.009291,225364.000,34986,3,PI,1,100,152384
1713788099.049292,225404.000,34986,3,PI,1,100,152376
1713788099.089293,225444.000,35002,2,PI,1,100,152395
1713788099.129293,225484.000,35002,2,PI,1,100,152397
1713788099.169294,225524.000,35020,3,PI,1,100,152385
1713788099.209294,225564.000,35020,3,PI,1,100,152370
1713788099.249295,225604.000,35020,3,PI,1,100,152361
1713788099.289295,225644.000,35036,2,PI,1,100,152314
1713788099.329296,225684.000,35036,2,PI,1,100,152307
1713788099.369296,225724.000,35051,3,PI,1,100,152303
1713788099.409297,225764.000,35051,3,PI,1,100,152319
1713788099.449297,225804.000,35051,3,PI,1,100,152315
1713788099.489298,225844.000,35067,2,PI,1,100,152308
1713788099.529298,225884.000,35067,2,PI,1,100,152311
1713788099.569299,225924.000,35085,3,PI,1,100,152300
1713788099.609299,225964.000,35085,3,PI,1,100,152305
1713788099.649300,226004.000,35085,3,PI,1,100,152303
1713788099.689300,226044.000,35103,2,PI,1,100,152339
1713788099.729301,226084.000,35103,2,PI,1,100,152320
1713788099.769301,226124.000,35123,4,PI,1,100,152333
1713788099.809302,226164.000,35123,4,PI,1,100,152328
1713788099.849302,226204.000,35123,4,PI,1,100,152301
1713788099.889303,226244.000,35123,4,PI,1,100,152319
1713788099.929303,226284.000,35140,3,PI,1,100,152314
1713788099.969304,226324.000,35140,3,PI,1,100,152322
1713788100.009304,226364.000,35140,3,PI,1,100,152304
1713788100.055805,226410.500,35156,2,PI,1,100,152306
1713788100.102305,226457.000,35156,2,PI,1,100,152295
1713788100.142306,226497.000,35172,2,PI,1,100,152275
1713788100.182307,226537.000,35172,2,PI,1,100,152305
1713788100.222307,226577.000,35192,3,PI,1,100,152302
1713788100.262308,226617.000,35192,3,PI,1,100,152288
1713788100.302308,226657.000,35192,3,PI,1,100,152293
1713788100.342309,226697.000,35208,2,PI,1,100,152265
1713788100.382309,226737.000,35208,2,PI,1,100,152247
1713788100.422310,226777.000,35223,3,PI,1,100,152258
1713788100.462310,226817.000,35223,3,PI,1,100,152272
1713788100.502311,226857.000,35223,3,PI,1,100,152261
1713788100.542311,226897.000,35242,3,PI,1,100,152284
1713788100.582312,226937.000,35242,3,PI,1,100,152281
1713788100.622312,226977.000,35242,3,PI,1,100,152304
1713788100.662313,227017.000,35259,3,PI,1,100,152310
1713788100.702313,227057.000,35259,3,PI,1,100,152319
1713788100.742314,227097.000,35259,3,PI,1,100,152315
1713788100.782314,227137.000,35275,3,PI,1,100,152297
1713788100.822315,227177.000,35275,3,PI,1,100,152272
1713788100.862315,227217.000,35275,3,PI,1,100,152255
1713788100.902316,227257.000,35293,2,PI,1,100,152253
1713788100.942316,227297.000,35293,2,PI,1,100,152256
1713788100.982317,227337.000,35307,3,PI,1,100,152265
1713788101.022317,227377.000,35307,3,PI,1,100,152249
1713788101.062318,227417.000,35307,3,PI,1,100,152224
1713788101.102318,227457.000,35324,2,PI,1,100,152238
1713788101.142319,227497.000,35324,2,PI,1,100,152241
1713788101.182319,227537.000,35341,3,PI,1,100,152238
1713788101.222320,227577.000,35341,3,PI,1,100,152228
1713788101.262320,227617.000,35341,3,PI,1,100,152250
1713788101.302321,227657.000,35360,2,PI,1,100,152254
1713788101.342321,227697.000,35360,2,PI,1,100,152247
1713788101.382322,227737.000,35374,3,PI,1,100,152281
1713788101.422323,227777.000,35374,3,PI,1,100,152301
1713788101.462323,227817.000,35374,3,PI,1,100,152304
1713788101.502323,227857.000,35391,2,PI,1,100,152319
1713788101.542324,227897.000,35391,2,PI,1,100,152307
1713788101.582325,227937.000,35408,3,PI,1,100,152289
1713788101.622325,227977.000,35408,3,PI,1,100,152262
1713788101.662326,228017.000,35408,3,PI,1,100,152249
1713788101.702326,228057.000,35425,2,PI,1,100,152244
1713788101.742326,228097.000,35425,2,PI,1,100,152244
1713788101.782327,228137.000,35440,3,PI,1,100,152242
1713788101.822328,228177.000,35440,3,PI,1,100,152225
1713788101.862328,228217.000,35440,3,PI,1,100,152206
1713788101.902328,228257.000,35457,2,PI,1,100,152238
1713788101.942329,228297.000,35457,2,PI,1,100,152241
1713788101.982330,228337.000,35475,3,PI,1,100,152241
1713788102.022330,228377.000,35475,3,PI,1,100,152251
1713788102.062331,228417.000,35475,3,PI,1,100,152261
1713788102.102331,228457.000,35492,2,PI,1,100,152272
1713788102.142332,228497.000,35492,2,PI,1,100,152271
1713788102.182332,228537.000,35508,3,PI,1,100,152287
1713788102.222333,228577.000,35508,3,PI,1,100,152292
1713788102.262333,228617.000,35508,3,PI,1,100,152272
1713788102.302334,228657.000,35524,3,PI,1,100,152279
1713788102.342334,228697.000,35524,3,PI,1,100,152260
1713788102.382335,228737.000,35524,3,PI,1,100,152255
1713788102.422335,228777.000,35540,2,PI,1,100,152244
1713788102.462336,228817.000,35540,2,PI,1,100,152259
1713788102.502336,228857.000,35560,3,PI,1,100,152258
1713788102.542337,228897.000,35560,3,PI,1,100,152274
1713788102.582337,228937.000,35560,3,PI,1,100,152258
1713788102.622338,228977.000,35576,2,PI,1,100,152292
1713788102.662338,229017.000,35576,2,PI,1,100,152272
1713788102.702339,229057.000,35591,3,PI,1,100,152275
1713788102.742339,229097.000,35591,3,PI,1,100,152292
1713788102.782340,229137.000,35591,3,PI,1,100,152286
1713788102.822340,229177.000,35607,2,PI,1,100,152288
1713788102.862341,229217.000,35607,2,PI,1,100,152293
1713788102.902341,229257.000,35625,3,PI,1,100,152289
1713788102.942342,229297.000,35625,3,PI,1,100,152298
1713788102.982342,229337.000,35625,3,PI,1,100,152302
1713788103.022343,229377.000,35641,2,PI,1,100,152294
1713788103.062344,229417.000,35641,2,PI,1,100,152293
1713788103.102344,229457.000,35656,3,PI,1,100,152295
1713788103.142344,229497.000,35656,3,PI,1,100,152287
1713788103.182345,229537.000,35656,3,PI,1,100,152274
1713788103.222346,229577.000,35673,2,PI,1,100,152281
1713788103.262346,229617.000,35673,2,PI,1,100,152278
1713788103.302346,229657.000,35690,3,PI,1,100,152275
1713788103.342347,229697.000,35690,3,PI,1,100,152263
1713788103.382348,229737.000,35690,3,PI,1,100,152247
1713788103.422348,229777.000,35706,2,PI,1,100,152247
1713788103.462349,229817.000,35706,2,PI,1,100,152240
1713788103.502349,229857.000,35722,3,PI,1,100,152257
1713788103.542350,229897.000,35722,3,PI,1,100,152251
1713788103.582350,229937.000,35722,3,PI,1,100,152252
1713788103.622351,229977.000,35738,2,PI,1,100,152238
1713788103.662351,230017.000,35738,2,PI,1,100,152241
1713788103.702352,230057.000,35755,3,PI,1,100,152228
1713788103.742352,230097.000,35755,3,PI,1,100,152195
1713788103.782353,230137.000,35755,3,PI,1,100,152203
1713788103.822353,230177.000,35771,3,PI,1,100,152204
1713788103.862354,230217.000,35771,3,PI,1,100,152203
1713788103.902354,230257.000,35771,3,PI,1,100,152204
1713788103.942355,230297.000,35787,2,PI,1,100,152221
1713788103.982355,230337.000,35787,2,PI,1,100,152226
1713788104.022356,230377.000,35805,3,PI,1,100,152226
1713788104.062356,230417.000,35805,3,PI,1,100,152193
1713788104.102357,230457.000,35805,3,PI,1,100,152188
1713788104.142357,230497.000,35822,2,PI,1,100,152185
1713788104.182358,230537.000,35822,2,PI,1,100,152182
1713788104.222358,230577.000,35839,3,PI,1,100,152198
1713788104.262359,230617.000,35839,3,PI,1,100,152185
1713788104.302359,230657.000,35839,3,PI,1,100,152192
1713788104.342360,230697.000,35855,2,PI,1,100,152185
1713788104.382360,230737.000,35855,2,PI,1,100,152177
1713788104.422028,230776.667,35870,3,PI,1,100,152164
1713788104.461695,230816.333,35870,3,PI,1,100,152138
1713788104.501362,230856.000,35870,3,PI,1,100,152125
1713788104.541862,230896.500,35888,2,PI,1,100,152104
1713788104.582363,230937.000,35888,2,PI,1,100,152102
1713788104.622364,230977.000,35904,3,PI,1,100,152104
1713788104.662364,231017.000,35904,3,PI,1,100,152106
1713788104.702364,231057.000,35904,3,PI,1,100,152106
1713788104.742365,231097.000,35921,2,PI,1,100,152082
1713788104.782366,231137.000,35921,2,PI,1,100,152064
1713788104.822166,231176.800,35944,5,PI,1,100,152093
1713788104.861967,231216.600,35944,5,PI,1,100,152097
1713788104.901767,231256.400,35944,5,PI,1,100,152105
1713788104.941568,231296.200,35944,5,PI,1,100,152094
1713788104.981368,231336.000,35944,5,PI,1,100,152104
1713788105.021369,231376.000,35960,3,PI,1,100,152086
1713788105.061369,231416.000,35960,3,PI,1,100,152085
1713788105.101370,231456.000,35960,3,PI,1,100,152072
1713788105.141370,231496.000,35977,2,PI,1,100,152064
1713788105.181371,231536.000,35977,2,PI,1,100,152054
1713788105.221371,231576.000,35994,3,PI,1,100,152057
1713788105.261372,231616.000,35994,3,PI,1,100,152067
1713788105.301372,231656.000,35994,3,PI,1,100,152060
1713788105.341373,231696.000,36011,2,PI,1,100,152055
1713788105.381373,231736.000,36011,2,PI,1,100,152048
1713788105.421707,231776.333,36027,3,PI,1,100,152036
1713788105.462041,231816.667,36027,3,PI,1,100,152029
1713788105.502375,231857.000,36027,3,PI,1,100,152030
1713788105.542375,231897.000,36047,3,PI,1,100,152055
1713788105.582376,231937.000,36047,3,PI,1,100,152050
1713788105.622376,231977.000,36047,3,PI,1,100,152037
1713788105.661877,232016.500,36061,2,PI,1,100,152037
1713788105.701377,232056.000,36061,2,PI,1,100,152025
1713788105.741378,232096.000,36078,3,PI,1,100,152034
1713788105.781378,232136.000,36078,3,PI,1,100,152000
1713788105.821379,232176.000,36078,3,PI,1,100,151950
1713788105.861379,232216.000,36097,2,PI,1,100,151945
1713788105.901380,232256.000,36097,2,PI,1,100,151958
1713788105.941381,232296.000,36114,3,PI,1,100,151964
1713788105.981381,232336.000,36114,3,PI,1,100,151978
1713788106.021381,232376.000,36114,3,PI,1,100,151966
1713788106.061382,232416.000,36128,2,PI,1,100,151942
1713788106.101382,232456.000,36128,2,PI,1,100,151935
1713788106.141716,232496.333,36145,3,PI,1,100,151934
1713788106.182050,232536.667,36145,3,PI,1,100,151923
1713788106.222384,232577.000,36145,3,PI,1,100,151915
1713788106.261884,232616.500,36162,2,PI,1,100,151913
1713788106.301385,232656.000,36162,2,PI,1,100,151933
1713788106.341386,232696.000,36179,3,PI,1,100,151915
1713788106.381386,232736.000,36179,3,PI,1,100,151903
1713788106.421386,232776.000,36179,3,PI,1,100,151904
1713788106.461387,232816.000,36193,2,PI,1,100,151908
1713788106.501388,232856.000,36193,2,PI,1,100,151845
1713788106.541388,232896.000,36211,3,PI,1,100,151868
1713788106.581389,232936.000,36211,3,PI,1,100,151848
1713788106.621389,232976.000,36211,3,PI,1,100,151852
1713788106.661390,233016.000,36227,2,PI,1,100,151846
1713788106.701390,233056.000,36227,2,PI,1,100,151848
1713788106.741391,233096.000,36244,3,PI,1,100,151831
1713788106.781391,233136.000,36244,3,PI,1,100,151831
1713788106.821392,233176.000,36244,3,PI,1,100,151819
1713788106.861392,233216.000,36260,2,PI,1,100,151837
1713788106.901393,233256.000,36260,2,PI,1,100,151817
1713788106.946060,233300.667,36276,3,PI,1,100,151817
1713788106.990727,233345.333,36276,3,PI,1,100,151792
1713788107.035394,233390.000,36276,3,PI,1,100,151795
1713788107.075395,233430.000,36292,2,PI,1,100,151803
1713788107.115396,233470.000,36292,2,PI,1,100,151817
1713788107.155396,233510.000,36309,3,PI,1,100,151799
1713788107.195396,233550.000,36309,3,PI,1,100,151780
1713788107.235397,233590.000,36309,3,PI,1,100,151771
1713788107.275398,233630.000,36325,2,PI,1,100,151754
1713788107.315398,233670.000,36325,2,PI,1,100,151768
1713788107.355399,233710.000,36341,3,PI,1,100,151768
1713788107.395399,233750.000,36341,3,PI,1,100,151747
1713788107.435400,233790.000,36341,3,PI,1,100,151721
1713788107.475400,233830.000,36357,2,PI,1,100,151729
1713788107.515401,233870.000,36357,2,PI,1,100,151734
1713788107.555401,233910.000,36375,3,PI,1,100,151744
1713788107.595402,233950.000,36375,3,PI,1,100,151716
1713788107.635402,233990.000,36375,3,PI,1,100,151738
1713788107.675403,234030.000,36391,2,PI,1,100,151730
1713788107.715403,234070.000,36391,2,PI,1,100,151727
1713788107.755404,234110.000,36406,3,PI,1,100,151735
1713788107.795404,234150.000,36406,3,PI,1,100,151729
1713788107.835405,234190.000,36406,3,PI,1,100,151712
1713788107.875072,234229.667,36423,3,PI,1,100,151679
1713788107.914739,234269.333,36423,3,PI,1,100,151656
1713788107.954406,234309.000,36423,3,PI,1,100,151668
1713788107.994907,234349.500,36440,2,PI,1,100,151666
1713788108.035407,234390.000,36440,2,PI,1,100,151672
1713788108.075074,234429.667,36456,3,PI,1,100,151662
1713788108.114742,234469.333,36456,3,PI,1,100,151652
1713788108.154409,234509.000,36456,3,PI,1,100,151653
1713788108.194909,234549.500,36472,2,PI,1,100,151650
1713788108.235410,234590.000,36472,2,PI,1,100,151662
1713788108.275077,234629.667,36490,3,PI,1,100,151671
1713788108.314744,234669.333,36490,3,PI,1,100,151670
1713788108.354411,234709.000,36490,3,PI,1,100,151690
1713788108.394912,234749.500,36507,2,PI,1,100,151689
1713788108.435412,234790.000,36507,2,PI,1,100,151706
1713788108.475413,234830.000,36523,3,PI,1,100,151725
1713788108.515414,234870.000,36523,3,PI,1,100,151717
1713788108.555414,234910.000,36523,3,PI,1,100,151730
1713788108.595414,234950.000,36539,2,PI,1,100,151723
1713788108.635415,234990.000,36539,2,PI,1,100,151716
1713788108.675082,235029.667,36555,3,PI,1,100,151713
1713788108.714749,235069.333,36555,3,PI,1,100,151712
1713788108.754416,235109.000,36555,3,PI,1,100,151704
1713788108.794917,235149.500,36574,2,PI,1,100,151680
1713788108.835418,235190.000,36574,2,PI,1,100,151699
1713788108.875085,235229.667,36591,3,PI,1,100,151712
1713788108.914752,235269.333,36591,3,PI,1,100,151697
1713788108.954419,235309.000,36591,3,PI,1,100,151704
1713788108.994420,235349.000,36608,2,PI,1,100,151710
1713788109.034420,235389.000,36608,2,PI,1,100,151697
1713788109.074421,235429.000,36624,3,PI,1,100,151707
1713788109.114421,235469.000,36624,3,PI,1,100,151724
1713788109.154422,235509.000,36624,3,PI,1,100,151731
1713788109.194422,235549.000,36642,3,PI,1,100,151720
1713788109.234423,235589.000,36642,3,PI,1,100,151730
1713788109.274423,235629.000,36642,3,PI,1,100,151727
1713788109.314424,235669.000,36658,2,PI,1,100,151733
1713788109.354424,235709.000,36658,2,PI,1,100,151766
1713788109.394425,235749.000,36676,3,PI,1,100,151774
1713788109.434425,235789.000,36676,3,PI,1,100,151741
1713788109.474426,235829.000,36676,3,PI,1,100,151741
1713788109.514426,235869.000,36691,2,PI,1,100,151728
1713788109.554427,235909.000,36691,2,PI,1,100,151740
1713788109.594427,235949.000,36709,3,PI,1,100,151712
1713788109.634428,235989.000,36709,3,PI,1,100,151732
1713788109.674428,236029.000,36709,3,PI,1,100,151734
1713788109.714429,236069.000,36727,2,PI,1,100,151733
1713788109.754429,236109.000,36727,2,PI,1,100,151751
1713788109.794430,236149.000,36744,3,PI,1,100,151748
1713788109.834430,236189.000,36744,3,PI,1,100,151747
1713788109.874431,236229.000,36744,3,PI,1,100,151776
1713788109.914431,236269.000,36759,2,PI,1,100,151786
1713788109.954432,236309.000,36759,2,PI,1,100,151772
1713788109.994432,236349.000,36781,4,PI,1,100,151767
1713788110.034433,236389.000,36781,4,PI,1,100,151777
1713788110.074434,236429.000,36781,4,PI,1,100,151791
1713788110.114434,236469.000,36781,4,PI,1,100,151800
1713788110.154434,236509.000,36797,3,PI,1,100,151813
1713788110.194435,236549.000,36797,3,PI,1,100,151821
1713788110.234436,236589.000,36797,3,PI,1,100,151812
1713788110.274436,236629.000,36817,2,PI,1,100,151792
1713788110.314436,236669.000,36817,2,PI,1,100,151783
1713788110.354437,236709.000,36833,3,PI,1,100,151781
1713788110.394438,236749.000,36833,3,PI,1,100,151779
1713788110.434438,236789.000,36833,3,PI,1,100,151791
1713788110.474439,236829.000,36852,2,PI,1,100,151803
1713788110.514439,236869.000,36852,2,PI,1,100,151792
1713788110.554440,236909.000,36869,3,PI,1,100,151796
1713788110.594440,236949.000,36869,3,PI,1,100,151793
1713788110.634441,236989.000,36869,3,PI,1,100,151808
1713788110.674441,237029.000,36886,2,PI,1,100,151812
1713788110.714442,237069.000,36886,2,PI,1,100,151826
1713788110.754442,237109.000,36904,3,PI,1,100,151820
1713788110.794443,237149.000,36904,3,PI,1,100,151824
1713788110.834443,237189.000,36904,3,PI,1,100,151822
1713788110.874444,237229.000,36921,2,PI,1,100,151856
1713788110.914444,237269.000,36921,2,PI,1,100,151864
1713788110.954445,237309.000,36936,3,PI,1,100,151876
1713788110.994445,237349.000,36936,3,PI,1,100,151852
1713788111.034446,237389.000,36936,3,PI,1,100,151842
1713788111.074446,237429.000,36953,2,PI,1,100,151837
1713788111.114447,237469.000,36953,2,PI,1,100,151839
1713788111.154447,237509.000,36970,3,PI,1,100,151837
1713788111.194448,237549.000,36970,3,PI,1,100,151837
1713788111.234448,237589.000,36970,3,PI,1,100,151862
1713788111.274449,237629.000,36989,2,PI,1,100,151860
1713788111.314449,237669.000,36989,2,PI,1,100,151880
1713788111.354450,237709.000,37003,3,PI,1,100,151887
1713788111.394450,237749.000,37003,3,PI,1,100,151877
1713788111.434451,237789.000,37003,3,PI,1,100,151889
1713788111.474451,237829.000,37020,3,PI,1,100,151908
1713788111.514452,237869.000,37020,3,PI,1,100,151920
1713788111.554452,237909.000,37020,3,PI,1,100,151915
1713788111.594453,237949.000,37039,2,PI,1,100,151932
1713788111.634454,237989.000,37039,2,PI,1,100,151950
1713788111.674454,238029.000,37056,3,PI,1,100,151959
