LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1729244904.416461,279327.750,39390,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244904.466711,279378.000,39390,4,EM,1,100,PS
1729244904.516961,279428.250,39424,4,EM,1,100,RS
1729244904.567211,279478.500,39424,4,EM,1,100,RB
1729244904.617460,279528.750,39424,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244904.667710,279579.000,39424,4,EM,1,100,PS
1729244904.717960,279629.250,39456,4,EM,1,100,RS
1729244904.768210,279679.500,39456,4,EM,1,100,RB
1729244904.818460,279729.750,39456,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244904.868709,279780.000,39456,4,EM,1,100,PS
1729244904.918959,279830.250,39489,4,EM,1,100,RS
1729244904.969209,279880.500,39489,4,EM,1,100,RB
1729244905.019459,279930.750,39489,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244905.069708,279981.000,39489,4,EM,1,100,PS
1729244905.119958,280031.250,39525,4,EM,1,100,RS
1729244905.170208,280081.500,39525,4,EM,1,100,RB
1729244905.220458,280131.750,39525,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244905.270707,280182.000,39525,4,EM,1,100,PS
1729244905.320957,280232.250,39556,4,EM,1,100,RS
1729244905.371207,280282.500,39556,4,EM,1,100,RB
1729244905.421457,280332.750,39556,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244905.471706,280383.000,39556,4,EM,1,100,PS
1729244905.521956,280433.250,39590,4,EM,1,100,RS
1729244905.572206,280483.500,39590,4,EM,1,100,RB
1729244905.622456,280533.750,39590,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244905.672705,280584.000,39590,4,EM,1,100,PS
1729244905.722955,280634.250,39623,4,EM,1,100,RS
1729244905.773205,280684.500,39623,4,EM,1,100,RB
1729244905.823455,280734.750,39623,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244905.873704,280785.000,39623,4,EM,1,100,PS
1729244905.924704,280836.000,39657,4,EM,1,100,RS
1729244905.975704,280887.000,39657,4,EM,1,100,RB
1729244906.026704,280938.000,39657,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244906.077703,280989.000,39657,4,EM,1,100,PS
1729244906.127953,281039.250,39689,4,EM,1,100,RS
1729244906.178203,281089.500,39689,4,EM,1,100,RB
1729244906.228453,281139.750,39689,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244906.278702,281190.000,39689,4,EM,1,100,PS
1729244906.328952,281240.250,39722,4,EM,1,100,RS
1729244906.379202,281290.500,39722,4,EM,1,100,RB
1729244906.429452,281340.750,39722,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244906.479701,281391.000,39722,4,EM,1,100,PS
1729244906.529951,281441.250,39754,4,EM,1,100,RS
1729244906.580201,281491.500,39754,4,EM,1,100,RB
1729244906.630451,281541.750,39754,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244906.680700,281592.000,39754,4,EM,1,100,PS
1729244906.730950,281642.250,39787,4,EM,1,100,RS
1729244906.781200,281692.500,39787,4,EM,1,100,RB
1729244906.831450,281742.750,39787,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244906.881699,281793.000,39787,4,EM,1,100,PS
1729244906.931949,281843.250,39821,4,EM,1,100,RS
1729244906.982199,281893.500,39821,4,EM,1,100,RB
1729244907.032449,281943.750,39821,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244907.082699,281994.000,39821,4,EM,1,100,PS
1729244907.132948,282044.250,39855,4,EM,1,100,RS
