LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1713788012.384680,138740.500,20793,4,EM,1,100,RB
1713788012.435431,138791.250,20793,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788012.486181,138842.000,20793,4,EM,1,100,PS
1713788012.536432,138892.250,20826,4,EM,1,100,RS
1713788012.586683,138942.500,20826,4,EM,1,100,RB
1713788012.636933,138992.750,20826,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788012.687184,139043.000,20826,4,EM,1,100,PS
1713788012.741435,139097.250,20864,4,EM,1,100,RS
1713788012.795686,139151.500,20864,4,EM,1,100,RB
1713788012.849936,139205.750,20864,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788012.904187,139260.000,20864,4,EM,1,100,PS
1713788012.954437,139310.250,20896,4,EM,1,100,RS
1713788013.004688,139360.500,20896,4,EM,1,100,RB
1713788013.054939,139410.750,20896,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788013.105189,139461.000,20896,4,EM,1,100,PS
1713788013.155440,139511.250,20930,4,EM,1,100,RS
1713788013.205691,139561.500,20930,4,EM,1,100,RB
1713788013.255941,139611.750,20930,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788013.306192,139662.000,20930,4,EM,1,100,PS
1713788013.356443,139712.250,20961,4,EM,1,100,RS
1713788013.406693,139762.500,20961,4,EM,1,100,RB
1713788013.456944,139812.750,20961,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788013.507195,139863.000,20961,4,EM,1,100,PS
1713788013.558195,139914.000,20997,4,EM,1,100,RS
1713788013.609196,139965.000,20997,4,EM,1,100,RB
1713788013.660197,140016.000,20997,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788013.711197,140067.000,20997,4,EM,1,100,PS
1713788013.761448,140117.250,21028,4,EM,1,100,RS
1713788013.811698,140167.500,21028,4,EM,1,100,RB
1713788013.861949,140217.750,21028,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788013.912200,140268.000,21028,4,EM,1,100,PS
1713788013.962451,140318.250,21062,4,EM,1,100,RS
1713788014.012701,140368.500,21062,4,EM,1,100,RB
1713788014.062952,140418.750,21062,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788014.113202,140469.000,21062,4,EM,1,100,PS
1713788014.163703,140519.500,21094,4,EM,1,100,RS
1713788014.214204,140570.000,21094,4,EM,1,100,RB
1713788014.264704,140620.500,21094,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788014.315205,140671.000,21094,4,EM,1,100,PS
1713788014.365456,140721.250,21127,4,EM,1,100,RS
1713788014.415706,140771.500,21127,4,EM,1,100,RB
1713788014.465957,140821.750,21127,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788014.516207,140872.000,21127,4,EM,1,100,PS
1713788014.566958,140922.750,21161,4,EM,1,100,RS
1713788014.617709,140973.500,21161,4,EM,1,100,RB
1713788014.668459,141024.250,21161,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788014.719210,141075.000,21161,4,EM,1,100,PS
1713788014.769461,141125.250,21194,4,EM,1,100,RS
1713788014.819711,141175.500,21194,4,EM,1,100,RB
1713788014.869962,141225.750,21194,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788014.920213,141276.000,21194,4,EM,1,100,PS
1713788014.971713,141327.500,21226,4,EM,1,100,RS
1713788015.023214,141379.000,21226,4,EM,1,100,RB
1713788015.074715,141430.500,21226,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788015.126215,141482.000,21226,4,EM,1,100,PS
